systemTime,displayTime,value,realtimeValue,smoothedValue,status,trend,trendRate
2025-01-22T12:46:50,2025-01-22T04:46:50,102,101,102.0,,flat,-0.4
2025-01-22T12:41:50,2025-01-22T04:41:50,104,104,104.0,,flat,-0.3
2025-01-22T12:36:50,2025-01-22T04:36:50,107,107,107.0,,flat,-0.2
2025-01-22T12:31:50,2025-01-22T04:31:50,109,109,109.0,,flat,-0.1
2025-01-22T12:26:50,2025-01-22T04:26:50,110,110,110.0,,flat,0.0
2025-01-22T12:21:50,2025-01-22T04:21:50,111,112,111.0,,flat,0.2
2025-01-22T12:16:50,2025-01-22T04:16:50,112,112,112.0,,flat,0.3
2025-01-22T12:11:50,2025-01-22T04:11:50,111,111,111.0,,flat,0.3
2025-01-22T12:06:50,2025-01-22T04:06:50,110,110,110.0,,flat,0.3
2025-01-22T12:01:50,2025-01-22T04:01:50,108,108,108.0,,flat,0.2
2025-01-22T11:56:50,2025-01-22T03:56:50,106,105,106.0,,flat,0.1
2025-01-22T11:51:50,2025-01-22T03:51:50,104,104,104.0,,flat,0.0
2025-01-22T11:46:50,2025-01-22T03:46:50,104,104,104.0,,flat,0.1
2025-01-22T11:41:50,2025-01-22T03:41:50,104,105,104.0,,flat,0.2
2025-01-22T11:36:50,2025-01-22T03:36:50,104,104,104.0,,flat,0.1
2025-01-22T11:31:50,2025-01-22T03:31:50,102,102,102.0,,flat,0.1
2025-01-22T11:26:50,2025-01-22T03:26:50,101,101,101.0,,flat,0.0
2025-01-22T11:21:51,2025-01-22T03:21:51,101,101,101.0,,flat,0.0
2025-01-22T11:16:50,2025-01-22T03:16:50,101,101,101.0,,flat,0.0
2025-01-22T11:11:50,2025-01-22T03:11:50,101,101,101.0,,flat,0.0
2025-01-22T11:06:50,2025-01-22T03:06:50,101,101,101.0,,flat,0.1
2025-01-22T11:01:50,2025-01-22T03:01:50,102,102,102.0,,flat,0.2
2025-01-22T10:56:50,2025-01-22T02:56:50,102,102,102.0,,flat,0.2
2025-01-22T10:51:50,2025-01-22T02:51:50,100,101,100.0,,flat,0.1
2025-01-22T10:46:50,2025-01-22T02:46:50,99,98,99.0,,flat,0.0
2025-01-22T10:41:51,2025-01-22T02:41:51,97,97,97.0,,flat,-0.1
2025-01-22T10:36:50,2025-01-22T02:36:50,96,96,96.0,,flat,-0.3
2025-01-22T10:31:50,2025-01-22T02:31:50,97,96,97.0,,flat,-0.4
2025-01-22T10:26:51,2025-01-22T02:26:51,98,98,98.0,,flat,-0.4
2025-01-22T10:21:50,2025-01-22T02:21:50,100,100,100.0,,flat,-0.4
2025-01-22T10:16:50,2025-01-22T02:16:50,102,102,102.0,,flat,-0.3
2025-01-22T10:11:50,2025-01-22T02:11:50,104,104,104.0,,flat,-0.3
2025-01-22T10:06:50,2025-01-22T02:06:50,106,106,106.0,,flat,-0.2
2025-01-22T10:01:50,2025-01-22T02:01:50,108,107,108.0,,flat,-0.2
2025-01-22T09:56:50,2025-01-22T01:56:50,109,110,109.0,,flat,0.0
2025-01-22T09:51:50,2025-01-22T01:51:50,111,111,111.0,,flat,0.0
2025-01-22T09:46:50,2025-01-22T01:46:50,111,111,111.0,,flat,0.1
2025-01-22T09:41:50,2025-01-22T01:41:50,111,112,111.0,,flat,0.2
2025-01-22T09:36:50,2025-01-22T01:36:50,111,111,111.0,,flat,0.2
2025-01-22T09:31:50,2025-01-22T01:31:50,110,110,110.0,,flat,0.1
2025-01-22T09:26:50,2025-01-22T01:26:50,108,108,108.0,,flat,0.0
2025-01-22T09:21:50,2025-01-22T01:21:50,107,107,107.0,,flat,0.0
2025-01-22T09:16:50,2025-01-22T01:16:50,108,107,108.0,,flat,0.1
2025-01-22T09:11:51,2025-01-22T01:11:51,109,111,109.0,,flat,0.4
2025-01-22T09:06:51,2025-01-22T01:06:51,109,110,109.0,,flat,0.4
2025-01-22T09:01:50,2025-01-22T01:01:50,105,105,105.0,,flat,0.1
2025-01-22T08:56:50,2025-01-22T00:56:50,102,100,102.0,,flat,-0.3
2025-01-22T08:51:51,2025-01-22T00:51:51,100,100,100.0,,flat,-0.4
2025-01-22T08:46:50,2025-01-22T00:46:50,102,100,102.0,,flat,-0.4
2025-01-22T08:41:50,2025-01-22T00:41:50,105,105,105.0,,flat,-0.1
2025-01-22T08:36:51,2025-01-22T00:36:51,108,109,108.0,,flat,0.1
2025-01-22T08:31:51,2025-01-22T00:31:51,109,109,109.0,,flat,0.1
2025-01-22T08:26:51,2025-01-22T00:26:51,108,108,108.0,,flat,0.1
2025-01-22T08:21:50,2025-01-22T00:21:50,107,107,107.0,,flat,0.1
2025-01-22T08:16:50,2025-01-22T00:16:50,107,107,107.0,,flat,0.0
2025-01-22T08:11:50,2025-01-22T00:11:50,106,106,106.0,,flat,-0.1
2025-01-22T08:06:50,2025-01-22T00:06:50,106,105,106.0,,flat,-0.1
2025-01-22T08:01:50,2025-01-22T00:01:50,106,106,106.0,,flat,-0.2
2025-01-22T07:56:50,2025-01-21T23:56:50,106,106,106.0,,flat,-0.1
2025-01-22T07:51:50,2025-01-21T23:51:50,108,107,108.0,,flat,-0.1
2025-01-22T07:46:50,2025-01-21T23:46:50,108,110,108.0,,flat,0.0
2025-01-22T07:41:50,2025-01-21T23:41:50,108,108,108.0,,flat,-0.1
2025-01-22T07:36:50,2025-01-21T23:36:50,108,107,108.0,,flat,-0.2
2025-01-22T07:31:51,2025-01-21T23:31:51,108,108,108.0,,flat,-0.3
2025-01-22T07:26:50,2025-01-21T23:26:50,109,108,109.0,,flat,-0.3
2025-01-22T07:21:50,2025-01-21T23:21:50,110,111,110.0,,flat,-0.3
2025-01-22T07:16:50,2025-01-21T23:16:50,112,111,112.0,,flat,-0.4
2025-01-22T07:11:51,2025-01-21T23:11:51,113,114,113.0,,flat,-0.4
2025-01-22T07:06:50,2025-01-21T23:06:50,116,115,116.0,,flat,-0.3
2025-01-22T07:01:50,2025-01-21T23:01:50,120,120,120.0,,flat,0.0
2025-01-22T06:56:50,2025-01-21T22:56:50,123,124,123.0,,flat,0.4
2025-01-22T06:51:50,2025-01-21T22:51:50,124,125,124.0,,flat,0.5
2025-01-22T06:46:50,2025-01-21T22:46:50,121,122,121.0,,flat,0.5
2025-01-22T06:41:50,2025-01-21T22:41:50,118,117,118.0,,flat,0.3
2025-01-22T06:36:50,2025-01-21T22:36:50,114,114,114.0,,flat,0.0
2025-01-22T06:31:50,2025-01-21T22:31:50,110,110,110.0,,flat,-0.4
2025-01-22T06:26:51,2025-01-21T22:26:51,109,107,109.0,,flat,-0.6
2025-01-22T06:21:50,2025-01-21T22:21:50,111,110,111.0,,flat,-0.6
2025-01-22T06:16:51,2025-01-21T22:16:51,115,117,115.0,,flat,-0.2
2025-01-22T06:11:51,2025-01-21T22:11:51,119,119,119.0,,flat,-0.1
2025-01-22T06:06:50,2025-01-21T22:06:50,120,121,120.0,,flat,-0.1
2025-01-22T06:01:50,2025-01-21T22:01:50,120,120,120.0,,flat,-0.3
2025-01-22T05:56:50,2025-01-21T21:56:50,119,119,119.0,,flat,-0.6
2025-01-22T05:51:50,2025-01-21T21:51:50,120,117,120.0,,flat,-0.9
2025-01-22T05:46:51,2025-01-21T21:46:51,122,123,122.0,,flat,-0.9
2025-01-22T05:41:50,2025-01-21T21:41:50,127,127,127.0,,flat,-0.9
2025-01-22T05:36:50,2025-01-21T21:36:50,132,131,132.0,,fortyFiveDown,-1.0
2025-01-22T05:31:50,2025-01-21T21:31:50,137,137,137.0,,flat,-0.8
2025-01-22T05:26:51,2025-01-21T21:26:51,143,142,143.0,,flat,-0.6
2025-01-22T05:21:50,2025-01-21T21:21:50,149,150,149.0,,flat,-0.2
2025-01-22T05:16:50,2025-01-21T21:16:50,154,154,154.0,,flat,0.1
2025-01-22T05:11:50,2025-01-21T21:11:50,156,157,156.0,,flat,0.4
2025-01-22T05:06:50,2025-01-21T21:06:50,157,158,157.0,,flat,0.7
2025-01-22T05:01:51,2025-01-21T21:01:51,155,155,155.0,,flat,0.8
2025-01-22T04:56:50,2025-01-21T20:56:50,152,153,152.0,,flat,0.9
2025-01-22T04:51:50,2025-01-21T20:51:50,148,148,148.0,,flat,0.7
2025-01-22T04:46:50,2025-01-21T20:46:50,143,142,143.0,,flat,0.6
2025-01-22T04:41:50,2025-01-21T20:41:50,141,139,141.0,,flat,0.8
2025-01-22T04:36:50,2025-01-21T20:36:50,140,143,140.0,,fortyFiveUp,1.4
2025-01-22T04:31:51,2025-01-21T20:31:51,137,139,137.0,,fortyFiveUp,1.5
2025-01-22T04:26:50,2025-01-21T20:26:50,129,129,129.0,,fortyFiveUp,1.3
2025-01-22T04:21:50,2025-01-21T20:21:50,120,120,120.0,,fortyFiveUp,1.1
2025-01-22T04:16:50,2025-01-21T20:16:50,114,112,114.0,,fortyFiveUp,1.0
2025-01-22T04:11:50,2025-01-21T20:11:50,110,111,110.0,,fortyFiveUp,1.3
2025-01-22T04:06:50,2025-01-21T20:06:50,105,107,105.0,,fortyFiveUp,1.5
2025-01-22T04:01:51,2025-01-21T20:01:51,98,98,98.0,,fortyFiveUp,1.3
2025-01-22T03:56:51,2025-01-21T19:56:51,88,89,88.0,,flat,0.9
2025-01-22T03:51:51,2025-01-21T19:51:51,80,78,80.0,,flat,0.5
2025-01-22T03:46:50,2025-01-21T19:46:50,74,73,74.0,,flat,0.3
2025-01-22T03:41:50,2025-01-21T19:41:50,70,70,70.0,,flat,0.1
2025-01-22T03:36:51,2025-01-21T19:36:51,67,68,67.0,,flat,-0.1
2025-01-22T03:31:50,2025-01-21T19:31:50,65,64,65.0,,flat,-0.5
2025-01-22T03:26:50,2025-01-21T19:26:50,63,62,63.0,,flat,-0.9
2025-01-22T03:21:50,2025-01-21T19:21:50,63,63,63.0,,fortyFiveDown,-1.3
2025-01-22T03:16:50,2025-01-21T19:16:50,66,65,66.0,,fortyFiveDown,-1.6
2025-01-22T03:11:50,2025-01-21T19:11:50,71,70,71.0,,fortyFiveDown,-1.9
2025-01-22T03:06:51,2025-01-21T19:06:51,79,77,79.0,,fortyFiveDown,-1.9
2025-01-22T03:01:50,2025-01-21T19:01:50,90,90,90.0,,fortyFiveDown,-1.6
2025-01-22T02:56:50,2025-01-21T18:56:50,101,102,101.0,,fortyFiveDown,-1.3
2025-01-22T02:51:50,2025-01-21T18:51:50,110,110,110.0,,fortyFiveDown,-1.1
2025-01-22T02:46:50,2025-01-21T18:46:50,117,118,117.0,,fortyFiveDown,-1.0
2025-01-22T02:41:51,2025-01-21T18:41:51,124,124,124.0,,flat,-0.8
2025-01-22T02:36:51,2025-01-21T18:36:51,129,130,129.0,,flat,-0.7
2025-01-22T02:31:51,2025-01-21T18:31:51,134,134,134.0,,flat,-0.6
2025-01-22T02:26:50,2025-01-21T18:26:50,138,138,138.0,,flat,-0.5
2025-01-22T02:21:50,2025-01-21T18:21:50,142,142,142.0,,flat,-0.4
2025-01-22T02:16:50,2025-01-21T18:16:50,145,145,145.0,,flat,-0.2
2025-01-22T02:11:50,2025-01-21T18:11:50,148,149,148.0,,flat,0.0
2025-01-22T02:06:50,2025-01-21T18:06:50,149,150,149.0,,flat,0.0
2025-01-22T02:01:50,2025-01-21T18:01:50,147,147,147.0,,flat,-0.4
2025-01-22T01:56:50,2025-01-21T17:56:50,145,143,145.0,,flat,-0.8
2025-01-22T01:51:50,2025-01-21T17:51:50,146,145,146.0,,flat,-0.8
2025-01-22T01:46:50,2025-01-21T17:46:50,151,151,151.0,,flat,-0.7
2025-01-22T01:41:51,2025-01-21T17:41:51,155,156,155.0,,flat,-0.7
2025-01-22T01:36:50,2025-01-21T17:36:50,159,158,159.0,,flat,-0.7
2025-01-22T01:31:51,2025-01-21T17:31:51,162,163,162.0,,flat,-0.6
2025-01-22T01:26:51,2025-01-21T17:26:51,166,166,166.0,,flat,-0.6
2025-01-22T01:21:51,2025-01-21T17:21:51,170,170,170.0,,flat,-0.5
2025-01-22T01:16:51,2025-01-21T17:16:51,174,173,174.0,,flat,-0.4
2025-01-22T01:11:52,2025-01-21T17:11:52,177,178,177.0,,flat,-0.1
2025-01-22T01:06:51,2025-01-21T17:06:51,180,180,180.0,,flat,0.0
2025-01-22T01:01:51,2025-01-21T17:01:51,181,182,181.0,,flat,0.1
2025-01-22T00:56:52,2025-01-21T16:56:52,182,181,182.0,,flat,0.2
2025-01-22T00:51:51,2025-01-21T16:51:51,182,182,182.0,,flat,0.3
2025-01-22T00:46:51,2025-01-21T16:46:51,181,182,181.0,,flat,0.4
2025-01-22T00:41:52,2025-01-21T16:41:52,179,179,179.0,,flat,0.3
2025-01-22T00:36:51,2025-01-21T16:36:51,177,176,177.0,,flat,0.3
2025-01-22T00:31:52,2025-01-21T16:31:52,176,176,176.0,,flat,0.5
2025-01-22T00:26:52,2025-01-21T16:26:52,175,175,175.0,,flat,0.6
2025-01-22T00:21:52,2025-01-21T16:21:52,172,173,172.0,,flat,0.6
2025-01-22T00:16:51,2025-01-21T16:16:51,169,169,169.0,,flat,0.5
2025-01-22T00:11:52,2025-01-21T16:11:52,166,166,166.0,,flat,0.4
2025-01-22T00:06:52,2025-01-21T16:06:52,163,163,163.0,,flat,0.3
2025-01-22T00:01:52,2025-01-21T16:01:52,161,161,161.0,,flat,0.3
2025-01-21T23:56:52,2025-01-21T15:56:52,159,158,159.0,,flat,0.1
2025-01-21T23:51:52,2025-01-21T15:51:52,156,157,156.0,,flat,0.0
2025-01-21T23:46:52,2025-01-21T15:46:52,155,154,155.0,,flat,-0.2
2025-01-21T23:41:51,2025-01-21T15:41:51,154,154,154.0,,flat,-0.4
2025-01-21T23:36:51,2025-01-21T15:36:51,154,154,154.0,,flat,-0.5
2025-01-21T23:31:52,2025-01-21T15:31:52,155,154,155.0,,flat,-0.7
2025-01-21T23:26:52,2025-01-21T15:26:52,157,157,157.0,,flat,-0.7
2025-01-21T23:21:51,2025-01-21T15:21:51,160,161,160.0,,flat,-0.7
2025-01-21T23:16:52,2025-01-21T15:16:52,164,163,164.0,,flat,-0.8
2025-01-21T23:11:52,2025-01-21T15:11:52,167,168,167.0,,flat,-0.8
2025-01-21T23:06:52,2025-01-21T15:06:52,171,171,171.0,,flat,-0.8
2025-01-21T23:01:52,2025-01-21T15:01:52,176,175,176.0,,flat,-0.7
2025-01-21T22:56:51,2025-01-21T14:56:51,181,181,181.0,,flat,-0.5
2025-01-21T22:51:52,2025-01-21T14:51:52,185,187,185.0,,flat,-0.3
2025-01-21T22:46:51,2025-01-21T14:46:51,189,188,189.0,,flat,-0.3
2025-01-21T22:41:51,2025-01-21T14:41:51,190,191,190.0,,flat,-0.2
2025-01-21T22:36:52,2025-01-21T14:36:52,192,192,192.0,,flat,-0.1
2025-01-21T22:31:52,2025-01-21T14:31:52,193,193,193.0,,flat,-0.1
2025-01-21T22:26:51,2025-01-21T14:26:51,194,193,194.0,,flat,-0.1
2025-01-21T22:21:51,2025-01-21T14:21:51,194,195,194.0,,flat,0.0
2025-01-21T22:16:52,2025-01-21T14:16:52,196,195,196.0,,flat,0.1
2025-01-21T22:11:51,2025-01-21T14:11:51,197,199,197.0,,flat,0.4
2025-01-21T22:06:52,2025-01-21T14:06:52,197,197,197.0,,flat,0.4
2025-01-21T22:01:51,2025-01-21T14:01:51,194,194,194.0,,flat,0.2
2025-01-21T21:56:51,2025-01-21T13:56:51,192,191,192.0,,flat,0.2
2025-01-21T21:51:52,2025-01-21T13:51:52,191,190,191.0,,flat,0.2
2025-01-21T21:46:52,2025-01-21T13:46:52,191,191,191.0,,flat,0.5
2025-01-21T21:41:51,2025-01-21T13:41:51,190,191,190.0,,flat,0.6
2025-01-21T21:36:51,2025-01-21T13:36:51,189,189,189.0,,flat,0.7
2025-01-21T21:31:52,2025-01-21T13:31:52,186,186,186.0,,flat,0.7
2025-01-21T21:26:52,2025-01-21T13:26:52,182,182,182.0,,flat,0.6
2025-01-21T21:21:52,2025-01-21T13:21:52,177,178,177.0,,flat,0.5
2025-01-21T21:16:51,2025-01-21T13:16:51,173,172,173.0,,flat,0.2
2025-01-21T21:11:52,2025-01-21T13:11:52,171,170,171.0,,flat,0.2
2025-01-21T21:06:52,2025-01-21T13:06:52,170,170,170.0,,flat,0.3
2025-01-21T21:01:51,2025-01-21T13:01:51,170,170,170.0,,flat,0.5
2025-01-21T20:56:52,2025-01-21T12:56:52,169,170,169.0,,flat,0.7
2025-01-21T20:51:52,2025-01-21T12:51:52,167,168,167.0,,flat,0.8
2025-01-21T20:46:52,2025-01-21T12:46:52,164,164,164.0,,flat,0.8
2025-01-21T20:41:52,2025-01-21T12:41:52,159,159,159.0,,flat,0.7
2025-01-21T20:36:52,2025-01-21T12:36:52,155,154,155.0,,flat,0.5
2025-01-21T20:31:51,2025-01-21T12:31:51,151,151,151.0,,flat,0.4
2025-01-21T20:26:52,2025-01-21T12:26:52,148,148,148.0,,flat,0.4
2025-01-21T20:21:51,2025-01-21T12:21:51,146,146,146.0,,flat,0.3
2025-01-21T20:16:52,2025-01-21T12:16:52,144,143,144.0,,flat,0.3
2025-01-21T20:11:52,2025-01-21T12:11:52,141,142,141.0,,flat,0.2
2025-01-21T20:06:51,2025-01-21T12:06:51,139,138,139.0,,flat,0.0
2025-01-21T20:01:51,2025-01-21T12:01:51,137,137,137.0,,flat,-0.1
2025-01-21T19:56:51,2025-01-21T11:56:51,136,136,136.0,,flat,-0.3
2025-01-21T19:51:52,2025-01-21T11:51:52,137,136,137.0,,flat,-0.4
2025-01-21T19:46:52,2025-01-21T11:46:52,138,138,138.0,,flat,-0.4
2025-01-21T19:41:51,2025-01-21T11:41:51,141,141,141.0,,flat,-0.3
2025-01-21T19:36:51,2025-01-21T11:36:51,143,143,143.0,,flat,-0.3
2025-01-21T19:31:52,2025-01-21T11:31:52,144,144,144.0,,flat,-0.3
2025-01-21T19:26:52,2025-01-21T11:26:52,146,146,146.0,,flat,-0.3
2025-01-21T19:21:52,2025-01-21T11:21:52,148,148,148.0,,flat,-0.3
2025-01-21T19:16:52,2025-01-21T11:16:52,149,149,149.0,,flat,-0.4
2025-01-21T19:11:52,2025-01-21T11:11:52,149,149,149.0,,flat,-0.5
2025-01-21T19:06:52,2025-01-21T11:06:52,151,149,151.0,,flat,-0.6
2025-01-21T19:01:52,2025-01-21T11:01:52,153,154,153.0,,flat,-0.4
2025-01-21T18:56:52,2025-01-21T10:56:52,156,156,156.0,,flat,-0.4
2025-01-21T18:51:52,2025-01-21T10:51:52,159,159,159.0,,flat,-0.4
2025-01-21T18:46:51,2025-01-21T10:46:51,161,161,161.0,,flat,-0.4
2025-01-21T18:41:51,2025-01-21T10:41:51,162,162,162.0,,flat,-0.5
2025-01-21T18:36:52,2025-01-21T10:36:52,164,164,164.0,,flat,-0.5
2025-01-21T18:31:52,2025-01-21T10:31:52,166,166,166.0,,flat,-0.6
2025-01-21T18:26:52,2025-01-21T10:26:52,169,168,169.0,,flat,-0.5
2025-01-21T18:21:52,2025-01-21T10:21:52,172,172,172.0,,flat,-0.5
2025-01-21T18:16:52,2025-01-21T10:16:52,175,175,175.0,,flat,-0.4
2025-01-21T18:11:52,2025-01-21T10:11:52,178,178,178.0,,flat,-0.4
2025-01-21T18:06:52,2025-01-21T10:06:52,180,180,180.0,,flat,-0.3
2025-01-21T18:01:51,2025-01-21T10:01:51,182,182,182.0,,flat,-0.3
2025-01-21T17:56:52,2025-01-21T09:56:52,183,184,183.0,,flat,-0.4
2025-01-21T17:51:52,2025-01-21T09:51:52,184,184,184.0,,flat,-0.5
2025-01-21T17:46:52,2025-01-21T09:46:52,186,185,186.0,,flat,-0.6
2025-01-21T17:41:52,2025-01-21T09:41:52,190,189,190.0,,flat,-0.4
2025-01-21T17:36:52,2025-01-21T09:36:52,195,195,195.0,,flat,0.1
2025-01-21T17:31:52,2025-01-21T09:31:52,199,200,199.0,,flat,0.5
2025-01-21T17:26:51,2025-01-21T09:26:51,200,201,200.0,,flat,0.8
2025-01-21T17:21:52,2025-01-21T09:21:52,199,200,199.0,,fortyFiveUp,1.1
2025-01-21T17:16:52,2025-01-21T09:16:52,198,196,198.0,,fortyFiveUp,1.5
2025-01-21T17:11:51,2025-01-21T09:11:51,195,198,195.0,,singleUp,2.1
2025-01-21T17:06:52,2025-01-21T09:06:52,188,190,188.0,,singleUp,2.2
2025-01-21T17:01:52,2025-01-21T09:01:52,177,177,177.0,,singleUp,2.0
2025-01-21T16:56:52,2025-01-21T08:56:52,165,164,165.0,,fortyFiveUp,1.8
2025-01-21T16:51:52,2025-01-21T08:51:52,155,154,155.0,,fortyFiveUp,1.9
2025-01-21T16:46:52,2025-01-21T08:46:52,146,146,146.0,,singleUp,2.0
2025-01-21T16:41:51,2025-01-21T08:41:51,135,138,135.0,,fortyFiveUp,1.8
2025-01-21T16:36:52,2025-01-21T08:36:52,122,122,122.0,,fortyFiveUp,1.1
2025-01-21T16:31:52,2025-01-21T08:31:52,110,106,110.0,,flat,0.5
2025-01-21T16:26:52,2025-01-21T08:26:52,103,102,103.0,,flat,0.3
2025-01-21T16:21:52,2025-01-21T08:21:52,100,100,100.0,,flat,0.2
2025-01-21T16:16:52,2025-01-21T08:16:52,97,97,97.0,,flat,-0.1
2025-01-21T16:11:52,2025-01-21T08:11:52,95,94,95.0,,flat,-0.3
2025-01-21T16:06:51,2025-01-21T08:06:51,95,94,95.0,,flat,-0.4
2025-01-21T16:01:52,2025-01-21T08:01:52,96,96,96.0,,flat,-0.4
2025-01-21T15:56:52,2025-01-21T07:56:52,98,98,98.0,,flat,-0.3
2025-01-21T15:51:52,2025-01-21T07:51:52,100,100,100.0,,flat,-0.3
2025-01-21T15:46:52,2025-01-21T07:46:52,101,101,101.0,,flat,-0.4
2025-01-21T15:41:52,2025-01-21T07:41:52,103,103,103.0,,flat,-0.4
2025-01-21T15:36:52,2025-01-21T07:36:52,105,105,105.0,,flat,-0.3
2025-01-21T15:31:52,2025-01-21T07:31:52,108,108,108.0,,flat,-0.2
2025-01-21T15:26:52,2025-01-21T07:26:52,109,110,109.0,,flat,-0.1
2025-01-21T15:21:52,2025-01-21T07:21:52,110,110,110.0,,flat,-0.2
2025-01-21T15:16:52,2025-01-21T07:16:52,111,111,111.0,,flat,-0.2
2025-01-21T15:11:52,2025-01-21T07:11:52,112,112,112.0,,flat,-0.1
2025-01-21T15:06:51,2025-01-21T07:06:51,113,113,113.0,,flat,0.0
2025-01-21T15:01:52,2025-01-21T07:01:52,114,114,114.0,,flat,0.1
2025-01-21T14:56:52,2025-01-21T06:56:52,115,115,115.0,,flat,0.1
2025-01-21T14:51:52,2025-01-21T06:51:52,114,115,114.0,,flat,0.1
2025-01-21T14:46:52,2025-01-21T06:46:52,112,112,112.0,,flat,-0.1
2025-01-21T14:41:52,2025-01-21T06:41:52,111,110,111.0,,flat,-0.3
2025-01-21T14:36:52,2025-01-21T06:36:52,112,111,112.0,,flat,-0.3
2025-01-21T14:31:51,2025-01-21T06:31:51,114,116,114.0,,flat,-0.1
2025-01-21T14:26:52,2025-01-21T06:26:52,115,115,115.0,,flat,-0.2
2025-01-21T14:21:52,2025-01-21T06:21:52,116,115,116.0,,flat,-0.3
2025-01-21T14:16:52,2025-01-21T06:16:52,117,117,117.0,,flat,-0.3
2025-01-21T14:11:52,2025-01-21T06:11:52,118,118,118.0,,flat,-0.2
2025-01-21T14:06:51,2025-01-21T06:06:51,121,120,121.0,,flat,-0.1
2025-01-21T14:01:52,2025-01-21T06:01:52,123,124,123.0,,flat,0.2
2025-01-21T13:56:51,2025-01-21T05:56:51,126,126,126.0,,flat,0.5
2025-01-21T13:51:51,2025-01-21T05:51:51,125,127,125.0,,flat,0.7
2025-01-21T13:46:52,2025-01-21T05:46:52,122,122,122.0,,flat,0.5
2025-01-21T13:41:52,2025-01-21T05:41:52,118,117,118.0,,flat,0.3
2025-01-21T13:36:52,2025-01-21T05:36:52,117,115,117.0,,flat,0.5
2025-01-21T13:31:52,2025-01-21T05:31:52,118,118,118.0,,fortyFiveUp,1.3
2025-01-21T13:26:52,2025-01-21T05:26:52,120,122,120.0,,fortyFiveUp,1.9
2025-01-21T13:21:51,2025-01-21T05:21:51,112,121,112.0,,singleUp,2.1
2025-01-21T13:16:52,2025-01-21T05:16:52,99,94,99.0,,flat,0.9
2025-01-21T13:11:52,2025-01-21T05:11:52,85,83,85.0,,flat,0.3
2025-01-21T13:06:52,2025-01-21T05:06:52,79,79,79.0,,flat,0.1
2025-01-21T13:01:52,2025-01-21T05:01:52,76,76,76.0,,flat,-0.2
2025-01-21T12:56:52,2025-01-21T04:56:52,73,73,73.0,,flat,-0.6
2025-01-21T12:51:52,2025-01-21T04:51:52,71,71,71.0,,fortyFiveDown,-1.1
2025-01-21T12:46:52,2025-01-21T04:46:52,72,70,72.0,,fortyFiveDown,-1.5
2025-01-21T12:41:52,2025-01-21T04:41:52,76,74,76.0,,fortyFiveDown,-1.7
2025-01-21T12:36:52,2025-01-21T04:36:52,86,84,86.0,,fortyFiveDown,-1.3
2025-01-21T12:31:52,2025-01-21T04:31:52,97,100,97.0,,flat,-0.6
2025-01-21T12:26:52,2025-01-21T04:26:52,107,108,107.0,,flat,-0.2
2025-01-21T12:21:51,2025-01-21T04:21:51,110,112,110.0,,flat,0.0
2025-01-21T12:16:52,2025-01-21T04:16:52,111,111,111.0,,flat,-0.2
2025-01-21T12:11:52,2025-01-21T04:11:52,110,109,110.0,,flat,-0.5
2025-01-21T12:06:52,2025-01-21T04:06:52,110,109,110.0,,flat,-0.6
2025-01-21T12:01:52,2025-01-21T04:01:52,112,112,112.0,,flat,-0.5
2025-01-21T11:56:52,2025-01-21T03:56:52,116,116,116.0,,flat,-0.4
2025-01-21T11:51:52,2025-01-21T03:51:52,119,121,119.0,,flat,-0.2
2025-01-21T11:46:52,2025-01-21T03:46:52,121,121,121.0,,flat,-0.2
2025-01-21T11:41:52,2025-01-21T03:41:52,122,121,122.0,,flat,-0.4
2025-01-21T11:36:52,2025-01-21T03:36:52,123,123,123.0,,flat,-0.4
2025-01-21T11:31:52,2025-01-21T03:31:52,125,124,125.0,,flat,-0.4
2025-01-21T11:26:52,2025-01-21T03:26:52,127,127,127.0,,flat,-0.2
2025-01-21T11:21:52,2025-01-21T03:21:52,130,131,130.0,,flat,0.0
2025-01-21T11:16:51,2025-01-21T03:16:51,132,133,132.0,,flat,0.1
2025-01-21T11:11:52,2025-01-21T03:11:52,132,132,132.0,,flat,0.1
2025-01-21T11:06:52,2025-01-21T03:06:52,132,132,132.0,,flat,0.2
2025-01-21T11:01:52,2025-01-21T03:01:52,131,131,131.0,,flat,0.2
2025-01-21T10:56:52,2025-01-21T02:56:52,131,131,131.0,,flat,0.2
2025-01-21T10:51:52,2025-01-21T02:51:52,130,130,130.0,,flat,0.3
2025-01-21T10:46:52,2025-01-21T02:46:52,129,129,129.0,,flat,0.2
2025-01-21T10:41:52,2025-01-21T02:41:52,127,127,127.0,,flat,0.1
2025-01-21T10:36:52,2025-01-21T02:36:52,126,125,126.0,,flat,0.0
2025-01-21T10:31:52,2025-01-21T02:31:52,125,125,125.0,,flat,0.0
2025-01-21T10:26:52,2025-01-21T02:26:52,124,124,124.0,,flat,0.0
2025-01-21T10:21:52,2025-01-21T02:21:52,124,124,124.0,,flat,-0.1
2025-01-21T10:16:52,2025-01-21T02:16:52,123,123,123.0,,flat,-0.3
2025-01-21T10:11:52,2025-01-21T02:11:52,124,122,124.0,,flat,-0.4
2025-01-21T10:06:52,2025-01-21T02:06:52,126,126,126.0,,flat,-0.2
2025-01-21T10:01:52,2025-01-21T02:01:52,128,129,128.0,,flat,-0.1
2025-01-21T09:56:52,2025-01-21T01:56:52,129,129,129.0,,flat,-0.1
2025-01-21T09:51:52,2025-01-21T01:51:52,130,130,130.0,,flat,-0.1
